r,g,b,counts
68.40857952986403,117.04445257477136,71.70319217049146,10933.0
3.387637532249719,3.797299812843161,2.8330900290988734,102067.0
45.18488642230261,46.446437790398925,160.37145069697007,15495.0
92.5201078167196,41.20467205750481,45.198562443845596,27827.0
228.18356867779428,221.52374839537754,227.37869062900953,1555.0
135.98924982473397,72.61112409441228,108.79434447301165,12839.0
